currier_language,token,share
A,qokche,8.733624454148471e-05
A,qokchedy,8.733624454148471e-05
A,qokcheey,8.733624454148471e-05
A,qokcheo,0.00026200873362445414
A,qokcheody,0.00017467248908296942
A,qokcheol,8.733624454148471e-05
A,qokcheor,8.733624454148471e-05
A,qokchey,0.0005240174672489083
A,qokcho,0.0006986899563318777
A,qokchocthor,8.733624454148471e-05
A,qokchod,0.00034934497816593884
A,qokchodal,8.733624454148471e-05
A,qokchody,0.00017467248908296942
A,qokchol,0.0013100436681222707
A,qokchon,8.733624454148471e-05
A,qokchor,0.0008733624454148472
A,qokchory,8.733624454148471e-05
A,qokchos,8.733624454148471e-05
A,qokchs,8.733624454148471e-05
A,qokchy,0.003406113537117904
A,qokchyky,8.733624454148471e-05
A,qokeaiin,8.733624454148471e-05
A,qokeal,8.733624454148471e-05
A,qokeas,8.733624454148471e-05
A,qokechy,0.00026200873362445414
A,qokedy,8.733624454148471e-05
A,qokeeaiin,8.733624454148471e-05
A,qokeeam,8.733624454148471e-05
A,qokeechom,8.733624454148471e-05
A,qokeed,8.733624454148471e-05
A,qokeee,8.733624454148471e-05
A,qokeeen,8.733624454148471e-05
A,qokeeeor,8.733624454148471e-05
A,qokeees,0.00017467248908296942
A,qokeeey,0.00026200873362445414
A,qokeeo,0.0005240174672489083
A,qokeeody,0.00026200873362445414
A,qokeeoky,8.733624454148471e-05
A,qokeeol,0.0004366812227074236
A,qokeeor,0.00034934497816593884
A,qokeeos,0.00017467248908296942
A,qokeey,0.003406113537117904
A,qokeo,0.00034934497816593884
A,qokeod,0.0004366812227074236
A,qokeoda,8.733624454148471e-05
A,qokeodol,8.733624454148471e-05
A,qokeody,0.0013100436681222707
A,qokeoefy,8.733624454148471e-05
A,qokeog,8.733624454148471e-05
A,qokeol,0.0029694323144104804
A,qokeolo,8.733624454148471e-05
A,qokeom,0.00017467248908296942
A,qokeor,0.0008733624454148472
A,qokeos,0.00034934497816593884
A,qokeshs,8.733624454148471e-05
A,qokey,0.0015720524017467249
A,qokeyl,8.733624454148471e-05
A,qokg,8.733624454148471e-05
A,qokhy,8.733624454148471e-05
A,qokiir,8.733624454148471e-05
A,qoko,0.00026200873362445414
A,qokochy,8.733624454148471e-05
A,qokod,0.0004366812227074236
A,qokodal,8.733624454148471e-05
A,qokodar,8.733624454148471e-05
A,qokody,0.00034934497816593884
A,qokoiiin,0.00017467248908296942
A,qokoiin,0.00034934497816593884
A,qokoiir,8.733624454148471e-05
A,qokokchy,8.733624454148471e-05
A,qokol,0.004017467248908297
A,qokold,8.733624454148471e-05
A,qokoldy,8.733624454148471e-05
A,qokololal,8.733624454148471e-05
A,qokoly,8.733624454148471e-05
A,qokom,0.00017467248908296942
A,qokomo,8.733624454148471e-05
A,qokoor,8.733624454148471e-05
A,qokor,0.0013973799126637554
A,qokoral,8.733624454148471e-05
A,qokorar,0.00017467248908296942
A,qokos,8.733624454148471e-05
A,qokoy,8.733624454148471e-05
A,qokshdy,8.733624454148471e-05
A,qokshe,8.733624454148471e-05
A,qokshol,8.733624454148471e-05
A,qokshy,0.00034934497816593884
A,qoky,0.0031441048034934497
A,qol,0.0005240174672489083
A,qolaiin,8.733624454148471e-05
A,qolody,8.733624454148471e-05
A,qolsor,8.733624454148471e-05
A,qoochey,8.733624454148471e-05
A,qooiiin,8.733624454148471e-05
A,qooiin,8.733624454148471e-05
A,qooko,8.733624454148471e-05
A,qool,8.733624454148471e-05
A,qooldy,8.733624454148471e-05
A,qoolkeey,8.733624454148471e-05
A,qoor,0.0005240174672489083
A,qoorar,8.733624454148471e-05
A,qoos,0.00026200873362445414
A,qop,8.733624454148471e-05
A,qopaiim,8.733624454148471e-05
A,qopal,8.733624454148471e-05
A,qopchaiin,8.733624454148471e-05
A,qopchar,8.733624454148471e-05
A,qopcheody,8.733624454148471e-05
A,qopchey,0.00017467248908296942
A,qopchol,8.733624454148471e-05
A,qopcholy,8.733624454148471e-05
A,qopchor,0.00026200873362445414
A,qopchy,0.0004366812227074236
A,qopchypcho,8.733624454148471e-05
A,qopdol,8.733624454148471e-05
A,qopol,0.00017467248908296942
A,qopor,8.733624454148471e-05
A,qopy,0.00017467248908296942
A,qor,0.0006986899563318777
A,qorain,8.733624454148471e-05
A,qos,0.00017467248908296942
A,qosaiin,8.733624454148471e-05
A,qoscheody,8.733624454148471e-05
A,qoschodam,8.733624454148471e-05
A,qoshocphy,8.733624454148471e-05
A,qoshy,8.733624454148471e-05
A,qot,0.0004366812227074236
A,qotaiin,0.0011353711790393012
A,qotaily,8.733624454148471e-05
A,qotain,0.00017467248908296942
A,qotair,8.733624454148471e-05
A,qotais,8.733624454148471e-05
A,qotal,0.0004366812227074236
A,qotalody,8.733624454148471e-05
A,qotalom,8.733624454148471e-05
A,qotam,0.00017467248908296942
A,qotan,8.733624454148471e-05
A,qotar,0.00017467248908296942
A,qotchaiin,0.00017467248908296942
A,qotchain,8.733624454148471e-05
A,qotcham,8.733624454148471e-05
A,qotchar,0.00026200873362445414
A,qotchd,8.733624454148471e-05
A,qotcheaiin,0.00017467248908296942
A,qotcheea,8.733624454148471e-05
A,qotcheeaiin,8.733624454148471e-05
A,qotcheo,8.733624454148471e-05
A,qotcheol,0.00026200873362445414
A,qotchey,0.0006986899563318777
A,qotcho,0.0007860262008733624
A,qotchod,0.00017467248908296942
A,qotchody,8.733624454148471e-05
A,qotchoiin,0.00017467248908296942
A,qotchol,0.0011353711790393012
A,qotcholm,8.733624454148471e-05
A,qotchor,0.001222707423580786
A,qotchos,8.733624454148471e-05
A,qotchotchy,8.733624454148471e-05
A,qotchy,0.00445414847161572
A,qotchytor,8.733624454148471e-05
A,qotea,8.733624454148471e-05
A,qotecheor,8.733624454148471e-05
A,qotechoep,8.733624454148471e-05
A,qoteeeo,8.733624454148471e-05
A,qoteees,0.00017467248908296942
A,qoteeey,0.00017467248908296942
A,qoteeo,8.733624454148471e-05
A,qoteeody,8.733624454148471e-05
A,qoteeol,0.00017467248908296942
A,qoteeoy,8.733624454148471e-05
A,qotees,8.733624454148471e-05
A,qoteey,0.0007860262008733624
A,qoteo,8.733624454148471e-05
A,qoteody,0.00034934497816593884
A,qoteol,0.0005240174672489083
A,qoteold,8.733624454148471e-05
A,qoteor,8.733624454148471e-05
A,qoteotor,8.733624454148471e-05
A,qotey,0.00034934497816593884
A,qoto,0.00026200873362445414
A,qotocthey,8.733624454148471e-05
A,qotod,0.00017467248908296942
A,qotodaiin,8.733624454148471e-05
A,qotodain,8.733624454148471e-05
A,qotody,0.00034934497816593884
A,qotoees,8.733624454148471e-05
A,qotoeey,0.00017467248908296942
A,qotoiin,0.00026200873362445414
A,qotoiir,8.733624454148471e-05
A,qotol,0.0020087336244541485
A,qotoldy,8.733624454148471e-05
A,qotolo,8.733624454148471e-05
A,qotoly,8.733624454148471e-05
A,qotomody,8.733624454148471e-05
A,qotor,0.0014847161572052402
A,qotoy,8.733624454148471e-05
A,qotsh,8.733624454148471e-05
A,qotshey,0.00017467248908296942
A,qotshol,8.733624454148471e-05
A,qotshy,0.00034934497816593884
A,qoty,0.002532751091703057
A,qotyd,8.733624454148471e-05
A,qotyshey,8.733624454148471e-05
A,qoy,0.0004366812227074236
A,qoykeeey,8.733624454148471e-05
A,qoypchol,8.733624454148471e-05
A,qpol,8.733624454148471e-05
A,qy,8.733624454148471e-05
A,qykchey,8.733624454148471e-05
A,qyoeey,8.733624454148471e-05
A,r,0.003318777292576419
A,rady,8.733624454148471e-05
A,raiin,0.0006986899563318777
A,rainal,8.733624454148471e-05
A,raldy,8.733624454148471e-05
A,ralr,8.733624454148471e-05
A,ram,8.733624454148471e-05
A,rar,8.733624454148471e-05
A,raroshy,8.733624454148471e-05
A,rch,8.733624454148471e-05
A,rchealcham,8.733624454148471e-05
A,rcheey,8.733624454148471e-05
A,rchey,0.00026200873362445414
A,rcho,8.733624454148471e-05
A,rchody,8.733624454148471e-05
A,rchol,8.733624454148471e-05
A,rchs,8.733624454148471e-05
A,rchseesy,8.733624454148471e-05
A,rchy,0.00017467248908296942
A,rn,8.733624454148471e-05
A,ro,0.00034934497816593884
A,roaiin,8.733624454148471e-05
A,rodaiin,8.733624454148471e-05
A,roiry,8.733624454148471e-05
A,rokyd,8.733624454148471e-05
A,rol,8.733624454148471e-05
A,roloty,8.733624454148471e-05
A,rolsy,8.733624454148471e-05
A,roly,8.733624454148471e-05
A,rom,8.733624454148471e-05
A,ron,8.733624454148471e-05
A,ror,8.733624454148471e-05
A,rory,8.733624454148471e-05
A,rotcho,8.733624454148471e-05
A,rs,8.733624454148471e-05
A,ry,0.00034934497816593884
A,rychos,8.733624454148471e-05
A,s,0.014759825327510917
A,sa,0.00017467248908296942
A,sachy,8.733624454148471e-05
A,sai,8.733624454148471e-05
A,saiichor,8.733624454148471e-05
A,saiidy,8.733624454148471e-05
A,saiiin,8.733624454148471e-05
A,saiim,8.733624454148471e-05
A,saiin,0.0034934497816593887
A,saiinchy,8.733624454148471e-05
A,saiindy,8.733624454148471e-05
A,saiino,8.733624454148471e-05
A,saiiny,8.733624454148471e-05
A,saiir,8.733624454148471e-05
A,sain,0.0005240174672489083
A,sair,0.00034934497816593884
A,sairaly,8.733624454148471e-05
A,sal,0.0014847161572052402
A,salal,8.733624454148471e-05
A,saldaiin,8.733624454148471e-05
A,saldal,8.733624454148471e-05
A,saldam,8.733624454148471e-05
A,salo,8.733624454148471e-05
A,saloiin,8.733624454148471e-05
A,salol,0.00017467248908296942
A,sals,8.733624454148471e-05
A,saly,8.733624454148471e-05
A,sam,0.0004366812227074236
A,samchorly,8.733624454148471e-05
A,san,8.733624454148471e-05
A,sar,0.0017467248908296944
A,saral,0.00017467248908296942
A,sarar,8.733624454148471e-05
A,sarg,8.733624454148471e-05
A,saro,8.733624454148471e-05
A,sarol,8.733624454148471e-05
A,sarols,8.733624454148471e-05
A,sary,0.0004366812227074236
A,satar,8.733624454148471e-05
A,schaiin,8.733624454148471e-05
A,schain,8.733624454148471e-05
A,schar,8.733624454148471e-05
A,scharchy,8.733624454148471e-05
A,schea,8.733624454148471e-05
A,scheaiin,0.00017467248908296942
A,scheeol,8.733624454148471e-05
A,scheey,8.733624454148471e-05
A,scheo,8.733624454148471e-05
A,scheol,0.00017467248908296942
A,scheom,8.733624454148471e-05
A,scheor,8.733624454148471e-05
A,schesy,8.733624454148471e-05
A,schey,0.00034934497816593884
A,scho,8.733624454148471e-05
A,schoal,8.733624454148471e-05
A,schocthhy,8.733624454148471e-05
A,schodain,8.733624454148471e-05
A,schodar,8.733624454148471e-05
A,schodchy,8.733624454148471e-05
A,schody,0.00017467248908296942
A,schokey,8.733624454148471e-05
A,schol,0.0004366812227074236
A,schold,8.733624454148471e-05
A,schor,0.00026200873362445414
A,schos,8.733624454148471e-05
A,schoshe,8.733624454148471e-05
A,schy,0.00017467248908296942
A,sckhey,8.733624454148471e-05
A,scth,8.733624454148471e-05
A,secheeol,8.733624454148471e-05
A,seees,8.733624454148471e-05
A,seeey,8.733624454148471e-05
A,seey,8.733624454148471e-05
A,seodaiin,8.733624454148471e-05
A,seokol,8.733624454148471e-05
A,sfal,8.733624454148471e-05
A,sh,0.0006986899563318777
A,sha,8.733624454148471e-05
A,shaiin,0.001222707423580786
A,shaikhy,8.733624454148471e-05
A,shain,0.00034934497816593884
A,shair,8.733624454148471e-05
A,shal,8.733624454148471e-05
A,shalom,8.733624454148471e-05
A,shaly,8.733624454148471e-05
A,sham,0.00017467248908296942
A,shan,0.0004366812227074236
A,shar,0.0010480349344978166
A,sharal,8.733624454148471e-05
A,sharam,8.733624454148471e-05
A,shcfhor,8.733624454148471e-05
A,shcheaiin,8.733624454148471e-05
A,shckheol,8.733624454148471e-05
A,shckhey,0.00017467248908296942
A,shckhol,8.733624454148471e-05
A,shckhy,0.0004366812227074236
A,shcphy,0.00017467248908296942
A,shct,8.733624454148471e-05
A,shcthaiin,8.733624454148471e-05
A,shcthal,8.733624454148471e-05
A,shctheo,8.733624454148471e-05
A,shcthey,0.00017467248908296942
A,shcthy,0.0004366812227074236
A,shd,8.733624454148471e-05
A,shdaiin,8.733624454148471e-05
A,shdchy,8.733624454148471e-05
A,shdy,0.00017467248908296942
A,she,0.0011353711790393012
A,shea,8.733624454148471e-05
A,sheaiin,0.0006986899563318777
A,sheain,8.733624454148471e-05
A,sheal,0.00017467248908296942
A,shealy,8.733624454148471e-05
A,sheam,8.733624454148471e-05
A,shear,0.0004366812227074236
A,shecthy,8.733624454148471e-05
A,shedaiin,8.733624454148471e-05
A,shedy,0.00017467248908296942
A,shee,0.00026200873362445414
A,sheear,0.00017467248908296942
A,sheeckhey,8.733624454148471e-05
A,sheedom,8.733624454148471e-05
A,sheedy,8.733624454148471e-05
A,sheeetchy,8.733624454148471e-05
A,sheekal,8.733624454148471e-05
A,sheekol,8.733624454148471e-05
A,sheeky,8.733624454148471e-05
A,sheeo,8.733624454148471e-05
A,sheeod,8.733624454148471e-05
A,sheeody,0.00017467248908296942
A,sheeol,0.0004366812227074236
A,sheeor,0.00034934497816593884
A,sheeos,8.733624454148471e-05
A,sheeoy,8.733624454148471e-05
A,shees,0.00026200873362445414
A,sheetchy,8.733624454148471e-05
A,sheety,8.733624454148471e-05
A,sheey,0.003406113537117904
A,sheeyl,8.733624454148471e-05
A,shekar,8.733624454148471e-05
A,shekcheor,8.733624454148471e-05
A,shekealy,8.733624454148471e-05
A,shekeey,8.733624454148471e-05
A,shekey,8.733624454148471e-05
A,shekor,8.733624454148471e-05
A,sheky,0.0005240174672489083
A,sheo,0.001834061135371179
A,sheockhey,0.00017467248908296942
A,sheockhy,8.733624454148471e-05
A,sheocphy,8.733624454148471e-05
A,sheoct,8.733624454148471e-05
A,sheoctham,8.733624454148471e-05
A,sheod,0.00017467248908296942
A,sheodaiin,8.733624454148471e-05
A,sheodal,0.00017467248908296942
A,sheodol,8.733624454148471e-05
A,sheody,0.0013100436681222707
A,sheoees,8.733624454148471e-05
A,sheoikhy,8.733624454148471e-05
A,sheokeey,8.733624454148471e-05
A,sheokey,8.733624454148471e-05
A,sheoky,0.00017467248908296942
A,sheol,0.0032314410480349344
A,sheoldam,8.733624454148471e-05
A,sheoldy,8.733624454148471e-05
A,sheolkeal,8.733624454148471e-05
A,sheolol,8.733624454148471e-05
A,sheols,8.733624454148471e-05
A,sheoltey,8.733624454148471e-05
A,sheom,0.00034934497816593884
A,sheoor,8.733624454148471e-05
A,sheor,0.0022707423580786024
A,sheos,0.0005240174672489083
A,sheotain,8.733624454148471e-05
A,sheoty,8.733624454148471e-05
A,sheoy,0.00017467248908296942
A,shepchy,8.733624454148471e-05
A,sheqokam,8.733624454148471e-05
A,sher,8.733624454148471e-05
A,shes,8.733624454148471e-05
A,shese,8.733624454148471e-05
A,shesed,8.733624454148471e-05
A,shesee,8.733624454148471e-05
A,sheseky,8.733624454148471e-05
A,shetchy,8.733624454148471e-05
A,shey,0.005240174672489083
A,sheyr,8.733624454148471e-05
A,shfydaiin,8.733624454148471e-05
A,shkaiin,0.00017467248908296942
A,shkchor,8.733624454148471e-05
A,shkchy,8.733624454148471e-05
A,shkeeo,0.00026200873362445414
A,shkeey,8.733624454148471e-05
A,shkeody,8.733624454148471e-05
A,shko,8.733624454148471e-05
A,shkol,8.733624454148471e-05
A,shkshy,8.733624454148471e-05
A,shky,8.733624454148471e-05
A,shld,8.733624454148471e-05
A,sho,0.00925764192139738
A,shoaiin,0.00017467248908296942
A,shoaldy,8.733624454148471e-05
A,shoar,0.00017467248908296942
A,shocho,8.733624454148471e-05
A,shochy,8.733624454148471e-05
A,shockhey,0.00026200873362445414
A,shockho,8.733624454148471e-05
A,shockhsy,8.733624454148471e-05
A,shockhy,0.00034934497816593884
A,shocphor,8.733624454148471e-05
A,shocthey,8.733624454148471e-05
A,shocthody,8.733624454148471e-05
A,shocthol,8.733624454148471e-05
A,shocthy,0.0007860262008733624
A,shod,0.00034934497816593884
A,shodaiin,0.0013100436681222707
A,shodaim,8.733624454148471e-05
A,shodain,0.00026200873362445414
A,shodal,0.00026200873362445414
A,shodam,8.733624454148471e-05
A,shodan,8.733624454148471e-05
A,shodary,8.733624454148471e-05
A,shodol,0.00026200873362445414
A,shodshey,8.733624454148471e-05
A,shody,0.0022707423580786024
A,shoeey,8.733624454148471e-05
A,shoekar,8.733624454148471e-05
A,shoeor,8.733624454148471e-05
A,shoety,8.733624454148471e-05
A,shofom,8.733624454148471e-05
A,shoiin,0.0004366812227074236
A,shoikhy,0.00017467248908296942
A,shoin,8.733624454148471e-05
A,shok,0.00017467248908296942
A,shokaiin,8.733624454148471e-05
A,shokal,8.733624454148471e-05
A,shokalol,8.733624454148471e-05
A,shokar,8.733624454148471e-05
A,shokcheey,8.733624454148471e-05
A,shokchy,0.0005240174672489083
A,shokeeey,8.733624454148471e-05
A,shokeeol,8.733624454148471e-05
A,shokeesy,8.733624454148471e-05
A,shokeey,8.733624454148471e-05
A,shokey,0.00017467248908296942
A,shokocfhy,8.733624454148471e-05
A,shokog,8.733624454148471e-05
A,shokol,0.00026200873362445414
A,shokshor,8.733624454148471e-05
A,shoky,0.0004366812227074236
A,shokyd,8.733624454148471e-05
A,shol,0.010305676855895196
A,sholaiin,8.733624454148471e-05
A,sholalam,8.733624454148471e-05
A,sholar,8.733624454148471e-05
A,sholdaiin,8.733624454148471e-05
A,sholdy,0.00034934497816593884
A,sholfchor,8.733624454148471e-05
A,sholo,8.733624454148471e-05
A,sholoiin,8.733624454148471e-05
A,sholol,8.733624454148471e-05
A,sholor,8.733624454148471e-05
A,shols,8.733624454148471e-05
A,sholteol,8.733624454148471e-05
A,sholy,0.00034934497816593884
A,shom,0.00034934497816593884
A,shopchey,8.733624454148471e-05
A,shopchy,0.00017467248908296942
A,shopolchedy,8.733624454148471e-05
A,shoqoky,8.733624454148471e-05
A,shor,0.0060262008733624455
A,shorchey,8.733624454148471e-05
A,shordy,8.733624454148471e-05
A,shorkchy,8.733624454148471e-05
A,shorodo,8.733624454148471e-05
A,shorody,8.733624454148471e-05
A,shorpchor,8.733624454148471e-05
A,shory,0.0004366812227074236
A,shorydar,8.733624454148471e-05
A,shos,0.0005240174672489083
A,shosaiin,0.00026200873362445414
A,shoshy,0.00017467248908296942
A,shot,0.00017467248908296942
A,shotaiin,8.733624454148471e-05
A,shotcho,8.733624454148471e-05
A,shotchot,8.733624454148471e-05
A,shotchy,8.733624454148471e-05
A,shoteo,8.733624454148471e-05
A,shotey,8.733624454148471e-05
A,shoto,8.733624454148471e-05
A,shotokody,8.733624454148471e-05
A,shotol,0.00026200873362445414
A,shotoly,8.733624454148471e-05
A,shotshy,8.733624454148471e-05
A,shoty,0.000611353711790393
A,shoy,0.00017467248908296942
A,shoyty,8.733624454148471e-05
A,shs,8.733624454148471e-05
A,shshes,8.733624454148471e-05
A,shtaiin,8.733624454148471e-05
A,shtchy,0.00017467248908296942
A,shtshy,8.733624454148471e-05
A,shty,8.733624454148471e-05
A,shy,0.005764192139737992
A,shydal,8.733624454148471e-05
A,shykeody,8.733624454148471e-05
A,shysho,8.733624454148471e-05
A,shyshol,8.733624454148471e-05
A,shytchy,0.00017467248908296942
A,skaiin,8.733624454148471e-05
A,skaiiodar,8.733624454148471e-05
A,skeeal,8.733624454148471e-05
A,skekyd,8.733624454148471e-05
A,skey,8.733624454148471e-05
A,sky,8.733624454148471e-05
A,so,0.00034934497816593884
A,soaiin,8.733624454148471e-05
A,sochey,8.733624454148471e-05
A,sochorcfhy,8.733624454148471e-05
A,sockhody,8.733624454148471e-05
A,socthey,8.733624454148471e-05
A,socthh,8.733624454148471e-05
A,socthody,8.733624454148471e-05
A,sodaiin,0.00026200873362445414
A,sodal,0.00017467248908296942
A,sodar,0.00026200873362445414
A,sody,0.0004366812227074236
A,soe,8.733624454148471e-05
A,soeees,8.733624454148471e-05
A,soeeol,8.733624454148471e-05
A,soefchocphy,8.733624454148471e-05
A,soeom,8.733624454148471e-05
A,sofal,8.733624454148471e-05
A,soiiin,0.00026200873362445414
A,soiin,0.0010480349344978166
A,soiir,8.733624454148471e-05
A,soin,8.733624454148471e-05
A,soity,8.733624454148471e-05
A,sokaiin,8.733624454148471e-05
A,sokar,8.733624454148471e-05
A,sokchol,8.733624454148471e-05
A,sokchor,8.733624454148471e-05
A,sokchy,8.733624454148471e-05
A,sokeey,8.733624454148471e-05
A,sol,0.0020087336244541485
A,solchyd,8.733624454148471e-05
A,solcthy,8.733624454148471e-05
A,sold,8.733624454148471e-05
A,soleeg,8.733624454148471e-05
A,soloiin,8.733624454148471e-05
A,sols,0.00017467248908296942
A,soly,8.733624454148471e-05
A,som,8.733624454148471e-05
A,somy,8.733624454148471e-05
A,soocth,8.733624454148471e-05
A,sor,0.001834061135371179
A,soraiin,0.00034934497816593884
A,sorain,8.733624454148471e-05
A,soral,8.733624454148471e-05
A,soraloaly,8.733624454148471e-05
A,soraly,8.733624454148471e-05
A,sorary,8.733624454148471e-05
A,sorcheey,8.733624454148471e-05
A,sorory,8.733624454148471e-05
A,sorshy,8.733624454148471e-05
A,sory,0.00017467248908296942
A,sos,0.0004366812227074236
A,sosam,8.733624454148471e-05
A,sosar,8.733624454148471e-05
A,soshckhy,8.733624454148471e-05
A,soshy,0.00017467248908296942
A,sossy,8.733624454148471e-05
A,sotchaiin,8.733624454148471e-05
A,sotchdy,8.733624454148471e-05
A,sotchy,8.733624454148471e-05
A,soteol,8.733624454148471e-05
A,sotodan,8.733624454148471e-05
A,sotoiiin,8.733624454148471e-05
A,soty,8.733624454148471e-05
A,soy,0.00017467248908296942
A,soydy,8.733624454148471e-05
A,sqokeo,8.733624454148471e-05
