currier_language,token,count
B,ty,8
B,x,3
B,xaloeees,1
B,xar,2
B,xoiin,1
B,xol,1
B,xor,1
B,y,72
B,yaiin,4
B,yaiir,1
B,yair,1
B,yar,2
B,ychain,1
B,ychar,1
B,ychckhy,1
B,ychdy,2
B,ycheain,2
B,ychear,1
B,ycheckhey,1
B,ychecthy,1
B,yched,2
B,ychedaiin,2
B,ychedain,1
B,ychedal,2
B,ychedar,4
B,ychedl,1
B,ychedy,13
B,ycheealkaiin,1
B,ycheear,1
B,ycheechy,1
B,ycheeckhy,1
B,ycheedaiin,1
B,ycheedy,7
B,ycheekeey,1
B,ycheeo,6
B,ycheeodaiin,1
B,ycheeodain,1
B,ycheeody,2
B,ycheeol,1
B,ycheeor,1
B,ycheeoy,1
B,ychees,2
B,ycheey,18
B,ycheeytal,1
B,ycheeytydaiin,1
B,ychek,1
B,ycheo,9
B,ycheoar,1
B,ycheochy,1
B,ycheod,2
B,ycheodain,1
B,ycheody,2
B,ycheoky,1
B,ycheol,10
B,ycheolk,1
B,ycheool,1
B,ycheor,1
B,ycheoraiin,1
B,ycheos,1
B,ycheoto,1
B,yches,2
B,ychey,8
B,ychkl,1
B,ycho,1
B,ychol,3
B,ychoopy,1
B,ychor,2
B,ychtaiis,1
B,ychtain,1
B,ychty,1
B,yckheody,1
B,yckhey,1
B,ycseol,1
B,ydaiin,6
B,ydain,2
B,ydair,1
B,ydairol,1
B,ydam,1
B,ydaral,1
B,ydees,1
B,ydy,4
B,yefaiin,1
B,yekedy,1
B,yey,1
B,yfchdy,1
B,yfchedy,1
B,yfcheky,1
B,yfchey,2
B,yfody,1
B,yfoldy,1
B,yfor,1
B,yhal,1
B,yhy,1
B,yk,4
B,ykaiin,31
B,ykaiir,2
B,ykail,1
B,ykain,9
B,ykaipy,1
B,ykair,5
B,ykairolky,1
B,ykaky,1
B,ykal,11
B,ykalkain,1
B,ykaly,2
B,ykam,3
B,ykan,1
B,ykanam,1
B,ykar,26
B,ykarain,1
B,ykaro,1
B,ykchdar,1
B,ykchdy,4
B,ykched,1
B,ykchedain,1
B,ykchedor,1
B,ykchedy,7
B,ykcheg,1
B,ykcheodain,1
B,ykcheor,1
B,ykcheshd,1
B,ykchey,2
B,ykcho,1
B,ykchol,1
B,ykchscheg,1
B,ykchy,2
B,ykcol,1
B,ykcsedy,1
B,ykdair,1
B,ykdy,1
B,ykechey,1
B,ykecsey,1
B,ykecthhy,1
B,ykeda,1
B,ykedaiin,1
B,ykedar,1
B,ykedckhy,1
B,ykedor,1
B,ykedy,23
B,ykeealar,1
B,ykeealkey,1
B,ykeear,1
B,ykeechy,2
B,ykeedaiin,1
B,ykeedain,2
B,ykeedar,1
B,ykeedl,1
B,ykeedy,28
B,ykeeedy,4
B,ykeeeochy,1
B,ykeeeody,1
B,ykeeeos,1
B,ykeeey,4
B,ykeeo,5
B,ykeeochody,1
B,ykeeod,1
B,ykeeodam,1
B,ykeeodey,1
B,ykeeody,5
B,ykeeol,6
B,ykeeor,1
B,ykeeos,1
B,ykees,2
B,ykeesan,1
B,ykeeshedy,1
B,ykeeshy,1
B,ykeey,28
B,ykeo,2
B,ykeod,1
B,ykeodaiin,1
B,ykeody,2
B,ykeoeshy,1
B,ykeol,2
B,ykeols,1
B,ykeos,2
B,ykesheo,1
B,ykeshy,1
B,ykey,2
B,ykl,1
B,ykodas,1
B,ykofar,1
B,ykoiin,1
B,ykol,4
B,ykoldy,1
B,ykolor,1
B,ykor,2
B,ykshedy,1
B,yksheol,2
B,yky,4
B,ykykaiin,1
B,yl,2
B,ylaiin,1
B,ylar,1
B,ylchdy,1
B,ylchedor,1
B,ylcheey,1
B,ylkaiin,2
B,ylor,1
B,ylshey,1
B,yochedy,1
B,yochor,1
B,yodam,1
B,yoiin,1
B,yoky,1
B,yols,1
B,yolsheey,1
B,yom,1
B,yoraly,1
B,yotedy,1
B,ypaiin,1
B,ypair,2
B,ypar,3
B,ypchd,1
B,ypchdaiin,1
B,ypchdair,1
B,ypchdar,1
B,ypchdy,6
B,ypcheddy,1
B,ypchedpy,1
B,ypchedy,11
B,ypcheedy,1
B,ypcheeey,1
B,ypcher,1
B,ypchery,1
B,ypchey,3
B,ypchor,1
B,ypchseds,1
B,ypdy,1
B,ypodaiin,1
B,ypshedy,1
B,ypsheor,1
B,yqokain,1
B,yqopchy,1
B,yqor,1
B,yraiin,1
B,yrchey,1
B,yrshey,1
B,yry,1
B,ys,1
B,ysaiin,1
B,ysair,1
B,yshar,1
B,yshchey,1
B,yshdain,1
B,yshdal,1
B,yshe,1
B,ysheal,1
B,yshealdy,1
B,yshear,1
B,yshedaiin,1
B,yshedair,1
B,yshedy,10
B,ysheed,1
B,ysheedal,1
B,ysheedy,6
B,ysheeo,1
B,ysheeoaiin,1
B,ysheeod,1
B,ysheeody,2
B,yshees,1
B,ysheey,9
B,ysheo,2
B,ysheoar,1
B,ysheod,1
B,ysheody,1
B,ysheor,3
B,ysheos,1
B,yshesy,1
B,yshey,10
B,yshoain,1
B,yshoiin,1
B,yshor,1
B,yshos,1
B,yshs,1
B,yskhy,1
B,ysoir,1
B,ytaiim,1
B,ytaiin,30
B,ytaim,1
B,ytain,11
B,ytair,2
B,ytal,7
B,ytaly,2
B,ytam,9
B,ytapy,1
B,ytar,19
B,ytarar,1
B,ytarody,1
B,ytasal,1
B,ytasr,1
B,ytchcseey,1
B,ytchdy,9
B,ytched,1
B,ytchedal,1
B,ytchedy,10
B,ytcheeky,1
B,ytcheodar,1
B,ytchey,5
B,ytchol,1
B,ytchor,1
B,ytchos,1
B,ytchy,5
B,ytdar,1
B,yteched,1
B,ytecheol,1
B,ytechy,1
B,ytedar,2
B,ytedshedy,1
B,ytedy,24
B,ytedykor,1
B,yteechypchy,1
B,yteedar,1
B,yteedy,26
B,yteeed,1
B,yteeedy,1
B,yteeeody,1
B,yteeeor,1
B,yteeey,3
B,yteeo,2
B,yteeod,1
B,yteeody,6
B,yteeol,1
B,ytees,1
B,yteey,22
B,yteody,6
B,yteokar,1
B,yteol,2
B,ytey,5
B,ytodaiin,1
B,ytody,4
B,ytoiin,1
B,ytol,1
B,ytor,3
B,ytos,1
B,ytshedy,2
B,ytsheod,1
B,ytshy,1
B,yty,9
B,ytyl,1
B,yy,1
