token,overall_count,line_initial_count,line_medial_count,line_final_count,single_token_line_count
olchdy,8,0,5,2,1
olchear,2,0,2,0,0
olcheckhy,1,0,1,0,0
olched,3,1,2,0,0
olchedaiin,1,0,1,0,0
olchedr,1,0,1,0,0
olchedy,33,0,27,6,0
olchedyfigure,3,0,0,3,0
olchedyfiguredaiin,1,0,1,0,0
olchedyo,1,0,0,1,0
olcheear,1,1,0,0,0
olcheedar,1,0,1,0,0
olcheedy,3,0,3,0,0
olcheees,1,0,1,0,0
olcheeey,1,0,1,0,0
olcheem,1,0,1,0,0
olcheeo,1,0,1,0,0
olcheeol,1,0,1,0,0
olchees,1,0,1,0,0
olcheesey,1,0,0,0,1
olcheety,1,0,0,1,0
olcheey,11,4,7,0,0
olchef,1,0,0,1,0
olcheky,1,0,1,0,0
olcheo,2,1,1,0,0
olcheody,2,0,2,0,0
olcheol,7,2,5,0,0
olcheolfoldopcheol,1,0,1,0,0
olcheom,1,0,0,0,1
olcheor,3,1,2,0,0
olcheos,1,0,1,0,0
olchesy,1,0,1,0,0
olchey,28,2,23,3,0
olchfolddar,1,0,1,0,0
olcho,1,0,0,1,0
olchocfhy,1,0,1,0,0
olchodplant,1,0,0,1,0
olchoiin,1,0,1,0,0
olchokal,1,0,0,1,0
olchor,3,0,2,1,0
olchsy,1,0,1,0,0
olchy,6,0,4,2,0
olchyfiguresolchey,1,0,0,1,0
olcphy,2,0,1,0,1
olcsedy,1,0,1,0,0
olcthhy,1,0,1,0,0
olctplanthr,1,0,0,1,0
old,1,0,0,1,0
oldaiin,7,0,6,1,0
oldaiinplant,1,0,0,1,0
oldaim,1,1,0,0,0
oldain,2,0,1,1,0
oldal,1,0,1,0,0
oldalplant,1,0,0,1,0
oldalplantotchor,1,0,1,0,0
oldam,5,0,0,4,1
oldamplant,1,0,0,1,0
oldar,5,0,4,0,1
oldckhy,1,0,0,1,0
oldeey,1,1,0,0,0
oldor,2,0,2,0,0
oldplantaiin,1,0,1,0,0
oldplantoteol,1,0,1,0,0
oldrvxkkftrycoldrvxkmftrycoldrvxkkptrycoldrvxkkptrycrn,1,0,0,0,1
oldy,20,1,7,11,1
oldyfigure,3,0,0,3,0
oldyplant,1,0,0,1,0
oldyplantaiin,1,0,1,0,0
oldyplantokar,1,0,1,0,0
oldyplantokchor,1,0,1,0,0
oldyplantotoly,1,0,1,0,0
oleealy,1,0,1,0,0
oleeam,1,0,1,0,0
oleeckhey,1,0,1,0,0
oleed,1,0,0,1,0
oleedar,1,1,0,0,0
oleedy,3,0,2,1,0
oleeed,1,0,0,1,0
oleeedy,2,0,2,0,0
oleees,2,0,2,0,0
oleeey,3,0,3,0,0
oleeo,1,0,1,0,0
oleeol,2,0,1,1,0
oleesey,1,0,1,0,0
oleey,1,0,1,0,0
olekar,1,0,1,0,0
olekeey,1,0,1,0,0
olekor,1,0,0,1,0
oleoeder,1,0,0,0,1
oletal,1,0,0,0,1
olfaiin,1,0,1,0,0
olfar,1,0,1,0,0
olfcham,1,0,0,1,0
olfchedy,4,0,4,0,0
olfchey,2,0,2,0,0
olfchor,1,0,1,0,0
olfigure,11,0,0,11,0
olfor,1,0,1,0,0
olfsheoral,1,0,0,0,1
olfy,1,0,0,1,0
olkady,1,0,1,0,0
olkaiin,31,2,28,1,0
olkaiir,1,0,1,0,0
olkaim,1,0,0,1,0
olkain,32,1,29,2,0
olkainfigure,1,0,0,1,0
olkair,4,0,4,0,0
olkais,1,0,1,0,0
olkal,10,0,8,2,0
olkalaiin,1,0,0,0,1
olkalfigure,1,0,0,1,0
olkalol,1,1,0,0,0
olkaly,1,0,1,0,0
olkam,9,0,3,6,0
olkao,1,0,0,1,0
olkar,19,0,18,0,1
olkardam,1,0,0,1,0
olkchdal,1,0,0,0,1
olkchdy,4,0,3,1,0
olkchedy,6,1,5,0,0
olkchey,4,0,4,0,0
olkcho,1,0,1,0,0
olkchokeedy,1,1,0,0,0
olkchs,1,0,0,0,1
olkchy,4,0,3,0,1
olkeal,1,0,1,0,0
olkechy,2,0,2,0,0
olked,1,0,1,0,0
olkedaiin,2,0,2,0,0
olkedy,25,0,22,3,0
olkedyfigure,2,0,0,2,0
olkee,1,0,1,0,0
olkeeal,1,1,0,0,0
olkeear,2,0,2,0,0
olkeechdy,1,0,1,0,0
olkeechey,1,0,1,0,0
olkeechy,3,1,2,0,0
olkeed,1,0,1,0,0
olkeedain,1,0,1,0,0
olkeedal,1,0,0,0,1
olkeedy,42,3,35,3,1
olkeeeary,1,0,0,1,0
olkeeed,1,0,1,0,0
olkeeedy,3,0,3,0,0
olkeees,1,0,1,0,0
olkeeey,9,1,8,0,0
olkeeo,4,1,3,0,0
olkeeodal,1,0,1,0,0
olkeeody,7,2,5,0,0
olkeeol,1,1,0,0,0
olkeeoldyplant,1,0,0,1,0
olkeeoly,1,0,1,0,0
olkeeor,2,0,2,0,0
olkeeos,1,1,0,0,0
olkees,3,2,1,0,0
olkeeshy,1,0,1,0,0
olkeey,40,7,33,0,0
olkeeycthy,1,0,0,1,0
olkeeyrfigure,1,0,0,1,0
olkeody,2,0,1,1,0
olkeol,7,0,7,0,0
olkeor,1,0,1,0,0
olkeoy,1,1,0,0,0
olkeshar,1,0,1,0,0
olkeshey,1,0,1,0,0
olkey,12,0,9,3,0
olkiir,1,0,1,0,0
olkl,1,0,1,0,0
olko,1,1,0,0,0
olkol,4,0,2,1,1
olkolpond,1,0,0,1,0
olkolpondocthey,1,0,1,0,0
olkor,4,1,2,0,1
olkory,1,0,1,0,0
olkshdy,1,0,0,1,0
olkshed,1,0,1,0,0
olkshedy,1,0,1,0,0
olkshey,1,0,1,0,0
olky,21,0,14,5,2
olkyfiguredar,1,0,1,0,0
oll,1,0,0,1,0
ollain,1,0,1,0,0
ollchy,2,0,1,1,0
olldy,1,0,0,1,0
ollfigure,1,0,0,1,0
ollplantchesyplantdaiin,1,0,1,0,0
olo,4,1,2,1,0
oloaiin,1,0,1,0,0
olockhy,1,0,1,0,0
olody,1,0,1,0,0
oloeedyplantykeeod,1,0,1,0,0
oloeeedy,1,0,1,0,0
oloeeey,1,0,1,0,0
oloeorain,1,0,0,1,0
oloesdr,1,0,0,1,0
olohy,1,0,0,1,0
oloiin,4,0,3,1,0
oloiinfigure,1,0,0,1,0
oloiir,1,0,0,1,0
oloin,1,0,1,0,0
oloiramhole,1,0,0,1,0
olokar,1,0,1,0,0
oloky,2,0,0,2,0
olol,15,1,10,3,1
ololary,1,0,0,0,1
ololchey,1,0,0,1,0
ololdal,1,0,1,0,0
ololdy,2,0,2,0,0
ololfigure,2,0,0,2,0
ololplant,2,0,0,2,0
olols,1,0,1,0,0
ololsplantdshcheal,1,0,1,0,0
ololy,1,0,0,1,0
olom,1,0,0,1,0
olomfigure,1,0,0,1,0
olomplant,1,0,0,1,0
olor,31,3,20,7,1
oloraiin,1,0,0,1,0
olord,1,0,1,0,0
oloro,1,0,1,0,0
olorol,1,0,0,1,0
olos,2,0,2,0,0
olotchedy,1,0,1,0,0
oloy,1,0,0,0,1
oloyplantykeedy,1,0,1,0,0
olpair,1,0,1,0,0
olpchdy,1,0,1,0,0
olpchedy,4,0,4,0,0
olpcheey,1,0,1,0,0
olpchesd,1,0,1,0,0
olpchey,2,0,2,0,0
olplant,5,0,0,5,0
olplantdyplantdplantchsplantarcheodyplant,1,0,0,1,0
olplantokchy,1,0,0,1,0
olplantokes,1,0,1,0,0
olplantoltchey,1,0,1,0,0
olplantotchy,1,0,1,0,0
olplants,1,0,1,0,0
olplantschodchy,1,0,1,0,0
olplantytchom,1,0,0,1,0
olpoikhy,1,0,1,0,0
olpshedy,1,0,0,1,0
olpshy,1,0,1,0,0
olqo,1,0,1,0,0
olr,6,1,4,1,0
olraiin,1,0,1,0,0
olrodar,1,0,0,0,1
ols,15,2,9,4,0
olsaiin,1,0,0,0,1
olsain,1,0,0,1,0
olsaly,1,0,1,0,0
olsar,2,0,1,1,0
olseeg,1,0,0,1,0
olsey,1,0,1,0,0
olsfigureokar,1,0,0,1,0
olshalsy,1,0,0,1,0
olshdy,3,0,3,0,0
olshdyfigureydairol,1,0,0,1,0
olshed,2,0,2,0,0
olshedy,20,2,15,3,0
olshedyfigure,1,0,0,1,0
olsheed,1,1,0,0,0
olsheedy,1,1,0,0,0
olsheeosol,1,0,1,0,0
olshees,1,1,0,0,0
olsheey,7,0,7,0,0
olsheod,1,0,1,0,0
olsheody,1,0,1,0,0
olsheol,4,3,1,0,0
olsheor,2,1,1,0,0
olshey,11,2,7,2,0
olshly,1,0,1,0,0
olsho,2,1,1,0,0
olshty,1,0,1,0,0
olshy,3,0,3,0,0
olsplant,2,0,0,2,0
olsy,2,0,1,0,1
oltaiin,2,0,2,0,0
oltain,2,0,2,0,0
oltal,2,0,2,0,0
oltam,1,0,0,1,0
oltar,3,0,3,0,0
oltchdy,1,0,1,0,0
oltcheey,1,0,1,0,0
oltchey,1,0,1,0,0
oltchy,2,0,2,0,0
oltedy,5,0,4,1,0
olteedam,1,1,0,0,0
olteedy,3,1,2,0,0
olteeedy,1,0,1,0,0
olteey,2,0,1,1,0
olteody,2,0,2,0,0
oltey,1,0,1,0,0
oltshedy,1,0,1,0,0
oltshey,2,0,2,0,0
oltsho,1,0,1,0,0
oltshsey,1,0,1,0,0
olty,1,0,1,0,0
oltydy,1,0,0,1,0
oltydyfigure,1,0,0,1,0
oly,45,0,11,34,0
olyfigure,2,0,0,2,0
olyfiguredshedy,1,0,0,1,0
olyfigureqokeedy,1,0,1,0,0
olyfigureshey,1,0,1,0,0
olyplant,1,0,0,1,0
olyplantdaiin,1,0,1,0,0
olyplantokaly,1,0,1,0,0
olyplantokor,1,0,1,0,0
olyplantotchdy,1,0,1,0,0
olyplantytchol,1,0,1,0,0
olypond,1,0,0,1,0
olypondokal,1,0,1,0,0
olytol,1,0,1,0,0
om,20,1,5,14,0
omam,1,0,1,0,0
omplant,1,0,0,1,0
omplantolshedy,1,0,1,0,0
oochockhy,1,0,1,0,0
ooeeor,1,1,0,0,0
ookam,1,0,0,1,0
oolals,1,0,0,1,0
oolsalplant,1,0,0,1,0
oooiin,1,1,0,0,0
ooooooooolar,1,1,0,0,0
oopheey,1,0,1,0,0
oor,3,1,2,0,0
ooror,1,0,0,0,1
ootady,1,0,0,0,1
op,1,0,1,0,0
opa,1,0,1,0,0
opaichy,1,0,1,0,0
opaiim,1,0,0,1,0
opaiin,13,0,11,1,1
opaiinar,1,0,0,0,1
opaiiral,1,0,1,0,0
opaiis,1,0,1,0,0
opail,1,0,1,0,0
opailo,1,0,0,1,0
opaim,1,0,0,1,0
opain,2,0,2,0,0
opair,4,0,4,0,0
opairaly,1,0,1,0,0
opairam,1,0,0,1,0
opakam,1,0,0,1,0
opal,10,1,7,2,0
opalal,2,0,1,0,1
opalam,1,0,0,1,0
opalar,1,1,0,0,0
opalchdy,1,0,1,0,0
opaldaiin,1,0,0,1,0
opaldy,1,0,0,1,0
opalefom,1,0,1,0,0
opalg,1,0,0,0,1
opalkaiin,2,0,2,0,0
opalkam,1,0,0,1,0
opalkar,1,0,1,0,0
opaloiiry,1,0,0,0,1
opalor,2,1,1,0,0
opals,1,0,0,0,1
opalshedy,1,0,1,0,0
opaly,1,0,1,0,0
opam,4,0,0,4,0
opar,9,1,8,0,0
oparairdly,1,0,0,0,1
oparal,1,0,0,0,1
oparam,1,0,0,1,0
opary,3,0,0,3,0
opasy,1,0,1,0,0
opch,1,0,1,0,0
opchaiin,1,0,1,0,0
opchal,3,0,3,0,0
opchaldy,1,0,1,0,0
opchaly,1,0,1,0,0
opchar,2,0,2,0,0
opcharoiin,1,0,0,0,1
opchdain,1,0,0,1,0
opchdal,1,0,1,0,0
opchdar,1,0,1,0,0
opchdard,1,0,0,0,1
opchdy,19,0,15,4,0
opcheaiin,1,0,1,0,0
opchealol,1,0,1,0,0
opchear,2,0,2,0,0
opcheas,1,0,1,0,0
opched,2,0,2,0,0
opchedaiin,4,0,4,0,0
opchedal,1,0,1,0,0
opcheddl,1,0,1,0,0
opchedy,49,0,47,2,0
opcheear,1,0,1,0,0
opcheed,1,0,1,0,0
opcheedoy,1,0,0,0,1
opcheedy,3,0,3,0,0
opcheeky,1,0,1,0,0
opcheeo,1,0,1,0,0
opcheeol,1,0,1,0,0
opchees,1,0,1,0,0
opcheey,5,2,3,0,0
opchekaiin,1,0,1,0,0
opchekan,1,0,1,0,0
opcheo,1,0,1,0,0
opcheocf,1,0,1,0,0
opcheodair,1,0,1,0,0
opcheodal,1,0,1,0,0
opcheody,3,0,3,0,0
opcheol,6,0,6,0,0
opcheolfy,1,0,1,0,0
opcheor,2,0,1,0,1
opchepy,1,0,1,0,0
opches,2,0,2,0,0
opchety,1,0,1,0,0
opchey,29,1,27,1,0
opcho,1,0,1,0,0
opchod,1,0,1,0,0
opchody,2,0,1,1,0
opchol,5,1,4,0,0
opcholalaiin,1,0,1,0,0
opcholdg,1,0,0,0,1
opcholdy,1,0,0,0,1
opcholor,2,0,2,0,0
opchor,6,0,5,0,1
opchosam,1,0,0,0,1
opchsd,2,0,2,0,0
opchsey,1,0,1,0,0
opchy,14,0,10,3,1
opchytcy,1,0,0,0,1
opcsedy,1,0,1,0,0
opdaiin,3,0,3,0,0
opdaildo,1,0,1,0,0
opdairody,1,0,1,0,0
opdarshdy,1,0,1,0,0
oplant,1,0,0,1,0
opocphor,1,0,0,0,1
opodaiin,1,0,1,0,0
opodchol,1,1,0,0,0
opodplant,1,0,0,1,0
opoees,1,0,1,0,0
opoeey,1,1,0,0,0
opoiin,1,0,1,0,0
opoiisooin,1,1,0,0,0
opol,4,1,3,0,0
opolaiin,1,0,1,0,0
opolkeor,1,1,0,0,0
opolkod,1,0,1,0,0
opoloiin,1,0,1,0,0
opolsy,1,0,1,0,0
opoly,2,0,0,2,0
opom,1,0,1,0,0
opomdy,1,0,0,1,0
opor,7,1,5,0,1
oporaiin,2,0,2,0,0
oporody,1,0,1,0,0
oporplantopchyplantotchdal,1,0,1,0,0
opotey,1,0,1,0,0
opshdy,1,0,1,0,0
opshed,1,0,1,0,0
opshedal,1,0,1,0,0
opshedy,2,0,2,0,0
opsheolaiin,1,0,1,0,0
opshey,1,0,1,0,0
opsheytey,1,0,1,0,0
opsho,1,0,1,0,0
opshody,1,0,1,0,0
opshol,1,0,1,0,0
opsholal,1,0,1,0,0
opy,7,0,3,4,0
opyaiin,1,0,1,0,0
opydaiin,3,0,3,0,0
opydgplantsom,1,0,1,0,0
opydy,2,0,2,0,0
opykey,1,0,1,0,0
opys,1,1,0,0,0
oqaiin,1,0,1,0,0
oqekain,1,1,0,0,0
oqo,2,0,2,0,0
oqockhy,1,0,1,0,0
oqoeeol,1,0,1,0,0
oqoeeosain,1,0,0,1,0
oqofchedy,1,0,1,0,0
oqokain,2,1,1,0,0
oqokargap,1,0,0,1,0
oqokchy,1,0,1,0,0
oqokeey,1,0,1,0,0
oqoky,1,0,1,0,0
oqol,2,0,2,0,0
oqoor,1,0,1,0,0
oqotaiin,1,0,1,0,0
oqotaly,1,1,0,0,0
oqotar,1,1,0,0,0
oqotoiiin,1,0,1,0,0
or,344,30,299,14,1
oracphy,1,0,1,0,0
orai,1,0,1,0,0
oraiiin,4,0,3,1,0
oraiin,35,3,27,4,1
oraiino,1,0,0,1,0
oraiinplant,2,0,0,2,0
oraiiny,1,0,0,0,1
orain,25,5,12,8,0
orainplantchdyshdy,1,0,1,0,0
orainsync,1,0,1,0,0
orair,5,0,5,0,0
orairody,1,0,1,0,0
oral,10,1,5,2,2
oralady,1,0,1,0,0
oralar,1,0,1,0,0
oralaror,1,0,0,0,1
orald,1,0,0,0,1
oralolyplantykeol,1,0,1,0,0
oraly,1,0,0,1,0
oralyplantolaiir,1,0,1,0,0
oram,9,0,0,8,1
oramfigure,1,0,0,1,0
oran,2,0,0,0,2
oranol,1,0,0,1,0
orar,8,1,4,2,1
orara,1,0,0,0,1
oraro,1,0,0,1,0
oraroekeol,1,0,1,0,0
orarol,1,0,1,0,0
orarorchy,1,0,1,0,0
orarplant,1,0,0,1,0
orary,1,0,0,0,1
orarystroke,1,0,0,1,0
oraryteop,1,0,0,1,0
orchcthdy,1,0,1,0,0
orchcthy,2,0,2,0,0
orchedal,1,0,0,0,1
orchedar,1,0,1,0,0
orchedy,2,0,2,0,0
orcheey,2,1,1,0,0
orcheo,1,1,0,0,0
orcheol,1,0,1,0,0
orcheory,1,0,1,0,0
orcheos,1,0,0,1,0
orchey,5,0,5,0,0
orchlplantchokchy,1,0,1,0,0
orcho,1,1,0,0,0
orchoer,1,1,0,0,0
orchor,1,0,1,0,0
orchsey,1,0,1,0,0
ordaiin,2,0,0,1,1
ordy,1,0,1,0,0
oreeem,1,0,0,1,0
oreeey,3,2,0,0,1
oreeyplant,1,0,0,1,0
oreso,1,0,1,0,0
orey,1,0,0,1,0
orfigure,2,0,0,2,0
orfigureysheor,1,0,1,0,0
orfoldo,1,0,1,0,0
org,1,0,1,0,0
oriid,1,0,1,0,0
oriim,1,0,0,1,0
oriin,1,0,0,1,0
orkar,1,0,1,0,0
orkchdy,1,0,1,0,0
orkchsd,1,0,1,0,0
orkeeey,1,0,1,0,0
orky,1,0,0,1,0
oro,4,0,2,1,1
orodam,1,0,0,1,0
oroiiin,2,0,0,2,0
oroiir,1,0,1,0,0
oroiry,1,0,0,1,0
orokeeeey,1,0,1,0,0
orol,15,1,9,4,1
orolaly,1,0,0,0,1
orold,1,0,0,1,0
orolgy,1,0,0,1,0
orolkain,1,0,0,1,0
orolodain,1,0,0,1,0
oroly,2,0,0,2,0
orolyfigure,1,0,0,1,0
orom,5,0,1,4,0
oroplant,1,0,0,1,0
oror,4,0,1,2,1
ororfigureychckhy,1,0,0,1,0
orplant,3,0,0,3,0
orplantal,1,0,1,0,0
orplantdachy,1,0,1,0,0
orplantdain,1,0,1,0,0
orplantor,1,0,1,0,0
orplantqoto,1,0,1,0,0
ors,1,0,1,0,0
orsheckhy,1,0,1,0,0
orsheedy,1,0,1,0,0
orsheeen,1,0,1,0,0
orsheoldy,1,0,1,0,0
orshos,1,0,1,0,0
orshy,1,0,1,0,0
ory,17,0,6,9,2
os,28,2,25,1,0
osaiiin,1,0,1,0,0
osaiin,8,1,7,0,0
osaiisal,1,0,0,0,1
osain,1,1,0,0,0
osainplantytoiinplant,1,0,0,1,0
osal,4,1,2,0,1
osalal,1,0,0,1,0
osar,2,0,1,0,1
osaro,1,0,0,0,1
osary,1,0,0,0,1
oschaiin,1,0,1,0,0
oscheor,1,1,0,0,0
oscho,1,0,1,0,0
oschotshl,1,1,0,0,0
oschy,1,0,1,0,0
oseeedar,1,0,1,0,0
osh,1,1,0,0,0
oshaiin,1,1,0,0,0
oshchey,1,0,1,0,0
oshctho,1,1,0,0,0
oshdy,1,0,0,1,0
oshedy,3,1,2,0,0
osheedy,1,1,0,0,0
osheeky,1,0,1,0,0
osheeo,1,1,0,0,0
osheey,2,2,0,0,0
osheo,1,1,0,0,0
osheokaiin,1,1,0,0,0
osheol,1,1,0,0,0
oshepols,1,0,0,1,0
oshesy,1,0,0,0,1
oshey,7,3,4,0,0
osho,1,1,0,0,0
oshocho,1,0,1,0,0
oshodody,1,0,0,0,1
oshol,1,1,0,0,0
oshor,2,2,0,0,0
oshsodaiin,1,1,0,0,0
oshyteed,1,0,1,0,0
osihox,1,0,1,0,0
osocthor,1,1,0,0,0
ososplant,1,0,0,1,0
osplant,1,0,0,1,0
osso,1,1,0,0,0
osy,1,0,0,1,0
ot,10,0,8,2,0
ota,2,0,2,0,0
otad,1,0,0,0,1
otadar,1,0,1,0,0
otaiiin,1,0,1,0,0
otaiikam,1,0,0,1,0
otaiilody,1,0,0,1,0
otaiin,149,6,133,9,1
otaiinplant,1,0,0,1,0
otaiir,4,0,4,0,0
otail,1,0,1,0,0
otaily,1,0,0,1,0
otaim,2,1,0,1,0
otain,95,1,84,10,0
otainos,1,0,1,0,0
otainy,1,0,0,0,1
otaipchy,1,0,1,0,0
otaiphyplant,1,0,0,1,0
otair,21,4,17,0,0
otairar,1,0,1,0,0
otairin,1,0,1,0,0
otairor,3,0,3,0,0
otais,4,1,2,1,0
otakar,1,0,0,1,0
otakeol,1,0,1,0,0
otaky,2,0,0,2,0
otal,135,9,116,7,3
otala,1,1,0,0,0
otalaiin,3,0,2,0,1
otalainplantokaiin,1,0,1,0,0
otalair,1,0,1,0,0
otalal,3,1,2,0,0
otalalg,1,0,0,0,1
otalaly,1,0,0,0,1
otalam,3,0,0,1,2
otalar,3,0,2,0,1
otalchal,1,0,1,0,0
otalchy,1,1,0,0,0
otald,2,0,0,1,1
otaldal,1,0,0,1,0
otaldalgapdair,1,0,1,0,0
otaldiin,1,0,0,1,0
otaldy,7,1,2,2,2
otalef,1,1,0,0,0
otaleky,1,0,0,0,1
otalkain,1,0,1,0,0
otalkchy,1,0,1,0,0
otalky,1,0,1,0,0
otalod,1,0,0,1,0
otalody,1,0,0,0,1
otalom,1,0,0,1,0
otalor,4,0,3,1,0
otalplant,3,0,0,3,0
otalplantshor,1,0,1,0,0
otalr,1,0,0,1,0
otals,1,0,0,1,0
otalsar,1,0,0,0,1
otalshdy,1,0,1,0,0
otalshedy,3,0,2,0,1
otalshy,1,0,0,0,1
otalsy,2,0,0,1,1
otaly,19,0,8,5,6
otam,45,0,17,27,1
otamfigure,1,0,0,1,0
otamplant,1,0,0,1,0
otamygapsarar,1,0,1,0,0
otan,5,0,4,0,1
otar,137,5,127,5,0
otaraiin,1,0,1,0,0
otarain,1,0,1,0,0
otaral,3,0,0,2,1
otaraldy,2,0,0,0,2
otaram,4,0,0,3,1
otaramy,1,0,0,0,1
otarar,5,0,3,1,1
otararain,1,0,0,0,1
otaras,1,0,0,1,0
otaray,1,0,1,0,0
otarchol,1,0,1,0,0
otardaly,1,0,0,0,1
otardam,1,0,0,1,0
otardfold,1,0,0,1,0
otardy,2,0,0,1,1
otarfold,1,0,0,0,1
otariin,2,0,1,1,0
otariir,1,1,0,0,0
otaro,2,0,0,2,0
otarody,1,0,0,1,0
otary,5,0,3,2,0
otaryly,1,0,0,1,0
otas,4,0,2,2,0
otasamgap,1,0,0,1,0
otasodlorystreamorory,1,0,0,0,1
otch,2,1,1,0,0
otchaiin,2,1,1,0,0
otchal,3,1,1,1,0
otchald,1,0,0,1,0
otchalplantypchaiin,1,0,1,0,0
otcham,5,0,2,3,0
otchamplantyaiir,1,0,1,0,0
otchar,5,1,3,0,1
otchd,1,0,1,0,0
otchdain,1,1,0,0,0
otchdal,2,0,1,0,1
otchdo,1,0,1,0,0
otchdy,26,1,21,3,1
otchdystarchetal,1,0,0,0,1
otchechy,1,0,1,0,0
otchedain,1,0,1,0,0
otchedair,1,0,1,0,0
otchedar,1,0,1,0,0
otchedey,1,0,1,0,0
otchedy,32,2,28,2,0
otcheed,1,0,1,0,0
otcheedaiin,1,0,1,0,0
otcheedy,1,0,1,0,0
otcheeo,1,0,1,0,0
otcheey,3,0,2,1,0
otcheo,1,1,0,0,0
otcheochy,1,0,1,0,0
otcheodaiin,1,0,1,0,0
otcheodar,1,0,0,0,1
otcheody,2,0,1,0,1
otcheol,1,0,1,0,0
otcheolomplant,1,0,0,1,0
otcheoly,1,0,0,1,0
otcheor,4,0,4,0,0
otcheos,1,0,1,0,0
otches,3,0,3,0,0
otchetchar,1,0,1,0,0
otchey,31,4,27,0,0
otcheypchedy,1,0,1,0,0
otchl,1,0,1,0,0
otchm,1,0,0,1,0
otcho,9,5,4,0,0
otchod,2,0,2,0,0
otchodal,1,0,1,0,0
otchodals,1,0,0,0,1
otchodar,1,0,1,0,0
otchodarplantdcho,1,0,1,0,0
otchodor,1,0,1,0,0
otchody,6,1,4,0,1
otchoky,2,0,2,0,0
otchol,25,8,17,0,0
otcholcheaiin,1,1,0,0,0
otcholchy,1,0,1,0,0
otcholocthol,1,1,0,0,0
otchomplantoporar,1,0,0,1,0
otchor,16,6,9,1,0
otchordyplantokchol,1,0,1,0,0
otchos,4,1,3,0,0
otchoshy,2,0,0,1,1
otchotor,1,0,1,0,0
otchoty,1,1,0,0,0
otchoy,1,1,0,0,0
otchr,1,0,1,0,0
otchs,2,1,1,0,0
otchsdy,1,0,1,0,0
otchsy,1,1,0,0,0
otchy,44,5,37,1,1
otchykyplantytchol,1,0,1,0,0
otcsdo,1,0,0,0,1
otcsey,1,0,0,0,1
otdady,1,0,1,0,0
otdal,1,0,1,0,0
otdordy,1,0,0,0,1
otdy,1,1,0,0,0
otdyplantsor,1,0,1,0,0
ote,1,0,1,0,0
oteaiin,2,0,1,1,0
oteain,1,0,1,0,0
oteal,6,0,5,1,0
otealchedy,1,0,1,0,0
otear,4,0,3,0,1
oteas,2,1,1,0,0
oteatey,1,0,1,0,0
otech,1,0,1,0,0
otechar,1,0,1,0,0
otechd,1,0,1,0,0
otechdy,5,0,4,0,1
otechedy,1,1,0,0,0
otecheedy,1,0,1,0,0
otecheo,1,0,0,1,0
otechg,1,1,0,0,0
otechodor,1,1,0,0,0
otechol,1,0,1,0,0
otechs,1,0,1,0,0
otechshy,1,0,1,0,0
otechy,4,0,4,0,0
otechys,1,0,0,1,0
oted,1,0,1,0,0
otedaiin,3,0,3,0,0
otedain,2,0,2,0,0
otedair,1,0,1,0,0
otedal,4,0,3,0,1
otedalol,1,0,1,0,0
otedam,3,0,0,3,0
otedar,11,0,11,0,0
otedas,1,0,1,0,0
otedchor,1,1,0,0,0
otedeey,1,0,1,0,0
otedo,1,0,1,0,0
otedol,3,0,2,0,1
otedor,1,0,1,0,0
otedos,1,0,1,0,0
otedy,153,3,140,6,4
otedyl,1,0,0,1,0
otedyo,1,0,1,0,0
otedypondoteey,1,1,0,0,0
oteeaiinplantchkchy,1,0,1,0,0
oteeal,2,0,2,0,0
oteeam,2,0,0,2,0
oteeary,1,0,0,0,1
oteechy,1,0,1,0,0
oteed,8,0,8,0,0
oteedain,2,0,2,0,0
oteedal,2,0,2,0,0
oteedan,1,0,0,1,0
oteedar,3,0,3,0,0
oteedchey,1,1,0,0,0
oteedy,99,3,91,4,1
oteedyg,1,0,0,0,1
oteedyl,1,0,0,0,1
oteeedchey,1,0,1,0,0
oteeedy,3,0,3,0,0
oteeen,1,0,1,0,0
oteeeo,1,0,1,0,0
oteeeodar,1,0,1,0,0
oteeeody,1,0,0,0,1
oteeeor,1,0,0,0,1
oteeeos,1,0,1,0,0
oteees,3,0,3,0,0
oteeey,8,0,8,0,0
oteeg,1,0,0,1,0
oteem,1,0,0,1,0
oteeo,12,2,10,0,0
oteeoaly,2,0,2,0,0
oteeod,1,0,1,0,0
oteeodaiin,1,0,1,0,0
oteeodail,1,0,1,0,0
oteeodalsy,1,0,1,0,0
oteeodam,1,0,0,1,0
oteeodar,1,0,1,0,0
oteeodl,1,0,1,0,0
oteeody,10,0,10,0,0
oteeol,9,1,7,0,1
oteeolchor,1,0,1,0,0
oteeolkeey,1,0,1,0,0
oteeols,1,1,0,0,0
oteeoly,1,0,1,0,0
oteeor,4,0,4,0,0
oteeos,10,2,8,0,0
oteeosol,1,0,1,0,0
oteeosy,2,0,0,1,1
oteer,1,0,1,0,0
otees,10,2,8,0,0
oteesaey,1,0,1,0,0
oteesal,1,0,0,1,0
oteeshs,1,0,1,0,0
oteesod,1,0,0,0,1
oteesy,1,0,1,0,0
oteey,134,13,114,7,0
oteeykeey,1,0,1,0,0
oteeykey,1,0,1,0,0
oteeykshy,1,0,1,0,0
oteeys,2,0,1,0,1
otekfold,1,0,1,0,0
oteo,10,1,9,0,0
oteoal,1,0,1,0,0
oteoaldy,1,0,0,0,1
oteoarar,1,0,1,0,0
oteochedy,1,0,1,0,0
oteochey,1,0,1,0,0
oteochor,1,0,1,0,0
